transaction_id,date,warehouse_id,region,sku,product_name,category,transaction_type,quantity,customer_id,reference,unit_cost_cad,total_value_cad
TXN-0008404,2025-11-10,WH-011,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Transfer,225,,TR-15650,4.20,945.00
TXN-0008405,2025-11-10,WH-007,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,2668,,PO-47891,6.80,18142.40
TXN-0008406,2025-11-10,WH-001,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1083,C010,SO-86275,3.75,4061.25
TXN-0008407,2025-11-10,WH-008,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1056,,PO-90626,8.75,9240.00
TXN-0008408,2025-11-10,WH-009,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,2456,,PO-94222,3.75,9210.00
TXN-0008409,2025-11-10,WH-006,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,371,,TR-64840,5.50,2040.50
TXN-0008410,2025-11-10,WH-006,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Adjustment,-23,,ADJ-64886,5.25,120.75
TXN-0008411,2025-11-10,WH-009,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1241,C003,SO-24904,3.75,4653.75
TXN-0008412,2025-11-10,WH-005,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Outbound,-562,C008,SO-35685,5.25,2950.50
TXN-0008413,2025-11-10,WH-001,Atlantic,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-1028,C002,SO-46775,6.25,6425.00
TXN-0008414,2025-11-10,WH-013,West,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-499,C010,SO-11312,4.25,2120.75
TXN-0008415,2025-11-10,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,713,,PO-54733,6.80,4848.40
TXN-0008416,2025-11-10,WH-013,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-462,C007,SO-15185,16.75,7738.50
TXN-0008417,2025-11-10,WH-008,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-1435,C005,SO-74544,4.50,6457.50
TXN-0008418,2025-11-10,WH-005,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Transfer,-166,,TR-18272,6.25,1037.50
TXN-0008419,2025-11-10,WH-004,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-1191,C002,SO-53276,5.50,6550.50
TXN-0008420,2025-11-10,WH-003,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-524,C003,SO-27718,6.80,3563.20
TXN-0008421,2025-11-10,WH-010,West,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-457,,SO-43544,10.25,4684.25
TXN-0008422,2025-11-10,WH-001,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,1519,,PO-82177,4.20,6379.80
TXN-0008423,2025-11-10,WH-011,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-853,C005,SO-40765,7.50,6397.50
TXN-0008424,2025-11-10,WH-011,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-922,C005,SO-57317,3.75,3457.50
TXN-0008425,2025-11-10,WH-010,West,SKU-1008,Coconut Water Organic,Beverages,Outbound,-206,C001,SO-72331,9.25,1905.50
TXN-0008426,2025-11-10,WH-011,West,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,1604,,PO-66164,7.80,12511.20
TXN-0008427,2025-11-11,WH-007,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Adjustment,16,,ADJ-41743,6.50,104.00
TXN-0008428,2025-11-11,WH-008,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1407,,SO-94977,12.50,17587.50
TXN-0008429,2025-11-11,WH-001,Atlantic,SKU-1008,Coconut Water Organic,Beverages,Transfer,-328,,TR-80734,9.25,3034.00
TXN-0008430,2025-11-11,WH-008,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,2547,,PO-70918,12.50,31837.50
TXN-0008431,2025-11-11,WH-001,Atlantic,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-485,C002,SO-68169,11.25,5456.25
TXN-0008432,2025-11-11,WH-013,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,818,,PO-39756,6.80,5562.40
TXN-0008433,2025-11-11,WH-013,West,SKU-1011,Body Lotion - Unscented,Personal Care,Adjustment,40,,ADJ-75578,12.50,500.00
TXN-0008434,2025-11-11,WH-001,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1468,,PO-24416,7.50,11010.00
TXN-0008435,2025-11-11,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-961,C010,SO-65118,14.25,13694.25
TXN-0008436,2025-11-11,WH-005,Ontario,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,841,,PO-50944,4.50,3784.50
TXN-0008437,2025-11-11,WH-007,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,1318,,PO-37367,4.50,5931.00
TXN-0008438,2025-11-11,WH-006,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,2280,,PO-31807,5.50,12540.00
TXN-0008439,2025-11-11,WH-003,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2822,,PO-37140,15.75,44446.50
TXN-0008440,2025-11-11,WH-002,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-367,C007,SO-62246,15.75,5780.25
TXN-0008441,2025-11-11,WH-004,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,887,,PO-48382,8.75,7761.25
TXN-0008442,2025-11-11,WH-001,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Adjustment,-26,,ADJ-23815,18.50,481.00
TXN-0008443,2025-11-11,WH-001,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1019,C002,SO-88913,3.75,3821.25
TXN-0008444,2025-11-11,WH-013,West,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,2405,,PO-42774,7.80,18759.00
TXN-0008445,2025-11-11,WH-001,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1336,C010,SO-57445,8.25,11022.00
TXN-0008446,2025-11-11,WH-001,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,547,,PO-10744,18.50,10119.50
TXN-0008447,2025-11-11,WH-013,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1003,C004,SO-93582,8.25,8274.75
TXN-0008448,2025-11-11,WH-006,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,286,,TR-21406,5.50,1573.00
TXN-0008449,2025-11-11,WH-008,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1245,,PO-44568,6.50,8092.50
TXN-0008450,2025-11-11,WH-002,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-157,C003,SO-34342,8.75,1373.75
TXN-0008451,2025-11-11,WH-013,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-870,C008,SO-22820,6.25,5437.50
TXN-0008452,2025-11-11,WH-001,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-967,C001,SO-32089,15.75,15230.25
TXN-0008453,2025-11-11,WH-005,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,1291,,PO-58015,7.80,10069.80
TXN-0008454,2025-11-11,WH-008,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-266,C005,SO-86018,10.25,2726.50
TXN-0008455,2025-11-11,WH-001,Atlantic,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1120,C006,SO-35119,12.50,14000.00
TXN-0008456,2025-11-11,WH-003,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1497,C010,SO-91020,6.80,10179.60
TXN-0008457,2025-11-11,WH-008,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-812,C003,SO-61611,22.50,18270.00
TXN-0008458,2025-11-11,WH-002,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1170,C010,SO-78695,8.25,9652.50
TXN-0008459,2025-11-11,WH-010,West,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,2768,,PO-42672,22.50,62280.00
TXN-0008460,2025-11-11,WH-002,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Adjustment,-10,,ADJ-24853,9.75,97.50
TXN-0008461,2025-11-11,WH-002,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,1577,,PO-25205,3.75,5913.75
TXN-0008462,2025-11-11,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-1125,C005,SO-57744,7.50,8437.50
TXN-0008463,2025-11-11,WH-005,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-252,C004,SO-68152,6.50,1638.00
TXN-0008464,2025-11-11,WH-002,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-640,C002,SO-85152,16.75,10720.00
TXN-0008465,2025-11-11,WH-001,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1322,C006,SO-50667,12.50,16525.00
TXN-0008466,2025-11-11,WH-006,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1941,,PO-72336,8.75,16983.75
TXN-0008467,2025-11-11,WH-012,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,530,,PO-26023,4.50,2385.00
TXN-0008468,2025-11-11,WH-011,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Transfer,145,,TR-13791,3.75,543.75
TXN-0008469,2025-11-11,WH-007,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,650,,PO-24857,4.20,2730.00
TXN-0008470,2025-11-11,WH-002,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1373,,PO-79764,12.50,17162.50
TXN-0008471,2025-11-11,WH-004,Ontario,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1169,C002,SO-69647,3.75,4383.75
TXN-0008472,2025-11-11,WH-003,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Transfer,340,,TR-56878,4.50,1530.00
TXN-0008473,2025-11-11,WH-007,Quebec,SKU-1008,Coconut Water Organic,Beverages,Inbound,760,,PO-84676,9.25,7030.00
TXN-0008474,2025-11-11,WH-002,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1431,C006,SO-48111,12.50,17887.50
TXN-0008475,2025-11-11,WH-003,Atlantic,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-217,C008,SO-82476,14.25,3092.25
TXN-0008476,2025-11-11,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,2225,,PO-46721,7.50,16687.50
TXN-0008477,2025-11-11,WH-004,Ontario,SKU-1008,Coconut Water Organic,Beverages,Outbound,-453,C005,SO-96611,9.25,4190.25
TXN-0008478,2025-11-11,WH-012,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Transfer,342,,TR-48226,3.75,1282.50
TXN-0008479,2025-11-11,WH-011,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Transfer,-427,,TR-26636,15.75,6725.25
TXN-0008480,2025-11-11,WH-004,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Outbound,-701,C003,SO-19605,5.25,3680.25
TXN-0008481,2025-11-11,WH-013,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1146,C005,SO-62472,3.75,4297.50
TXN-0008482,2025-11-11,WH-001,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1323,C006,SO-22818,8.75,11576.25
TXN-0008483,2025-11-11,WH-011,West,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-404,C004,SO-46579,22.50,9090.00
TXN-0008484,2025-11-11,WH-012,West,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-400,C002,SO-74912,6.50,2600.00
TXN-0008485,2025-11-11,WH-005,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1271,,PO-40621,6.50,8261.50
TXN-0008486,2025-11-11,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-653,C010,SO-51218,6.50,4244.50
TXN-0008487,2025-11-11,WH-001,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1825,,PO-94616,6.50,11862.50
TXN-0008488,2025-11-11,WH-005,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,1373,,PO-72364,4.20,5766.60
TXN-0008489,2025-11-11,WH-011,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Transfer,445,,TR-93986,4.20,1869.00
TXN-0008490,2025-11-11,WH-007,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Transfer,-377,,TR-99600,16.75,6314.75
TXN-0008491,2025-11-11,WH-001,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1500,C001,SO-93751,9.75,14625.00
TXN-0008492,2025-11-11,WH-008,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-757,C008,SO-59249,18.50,14004.50
TXN-0008493,2025-11-11,WH-001,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1179,C004,SO-11794,4.20,4951.80
TXN-0008494,2025-11-11,WH-005,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-760,C005,SO-93719,4.20,3192.00
TXN-0008495,2025-11-11,WH-005,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1120,C004,SO-41210,9.75,10920.00
TXN-0008496,2025-11-11,WH-005,Ontario,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,2993,,PO-71446,22.50,67342.50
TXN-0008497,2025-11-11,WH-004,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-1078,C001,SO-22291,6.50,7007.00
TXN-0008498,2025-11-11,WH-011,West,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-837,C003,SO-57554,6.50,5440.50
TXN-0008499,2025-11-11,WH-004,Ontario,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1090,C006,SO-16393,3.75,4087.50
TXN-0008500,2025-11-11,WH-005,Ontario,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-538,C008,SO-12430,4.50,2421.00
TXN-0008501,2025-11-11,WH-002,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1841,,PO-91445,16.75,30836.75
TXN-0008502,2025-11-11,WH-007,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1016,C005,SO-94444,18.50,18796.00
TXN-0008503,2025-11-11,WH-001,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-446,C010,SO-12784,16.75,7470.50
TXN-0008504,2025-11-12,WH-012,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Transfer,406,,TR-73319,12.50,5075.00
TXN-0008505,2025-11-12,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1186,C005,SO-68577,6.80,8064.80
TXN-0008506,2025-11-12,WH-012,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1134,C001,SO-61999,6.80,7711.20
TXN-0008507,2025-11-12,WH-004,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Transfer,-190,,TR-47751,16.75,3182.50
TXN-0008508,2025-11-12,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Transfer,146,,TR-45311,6.50,949.00
TXN-0008509,2025-11-12,WH-001,Atlantic,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-1403,C007,SO-33265,22.50,31567.50
TXN-0008510,2025-11-12,WH-012,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1352,C001,SO-76915,9.75,13182.00
TXN-0008511,2025-11-12,WH-009,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-210,C007,SO-75837,16.75,3517.50
TXN-0008512,2025-11-12,WH-013,West,SKU-1006,Iced Tea - Peach,Beverages,Inbound,1002,,PO-29672,4.25,4258.50
TXN-0008513,2025-11-12,WH-011,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1293,,SO-88993,4.20,5430.60
TXN-0008514,2025-11-12,WH-003,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,1156,,PO-37481,18.50,21386.00
TXN-0008515,2025-11-12,WH-004,Ontario,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,2098,,PO-73706,3.75,7867.50
TXN-0008516,2025-11-12,WH-008,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-538,C009,SO-55093,6.80,3658.40
TXN-0008517,2025-11-12,WH-013,West,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1216,,PO-70357,6.50,7904.00
TXN-0008518,2025-11-12,WH-012,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Adjustment,-17,,ADJ-22049,4.20,71.40
TXN-0008519,2025-11-12,WH-004,Ontario,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1117,C008,SO-34723,9.25,10332.25
TXN-0008520,2025-11-12,WH-003,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-1107,C004,SO-74235,4.25,4704.75
TXN-0008521,2025-11-12,WH-005,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,446,,TR-29799,5.50,2453.00
TXN-0008522,2025-11-12,WH-001,Atlantic,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,642,,PO-67578,11.25,7222.50
TXN-0008523,2025-11-12,WH-010,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Transfer,157,,TR-95129,8.75,1373.75
TXN-0008524,2025-11-12,WH-009,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,1677,,PO-28805,10.25,17189.25
TXN-0008525,2025-11-12,WH-006,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Adjustment,34,,ADJ-53160,5.25,178.50
TXN-0008526,2025-11-12,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-775,C004,SO-94016,6.80,5270.00
TXN-0008527,2025-11-12,WH-013,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Transfer,286,,TR-99636,4.50,1287.00
TXN-0008528,2025-11-12,WH-009,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1342,C004,SO-61823,9.75,13084.50
TXN-0008529,2025-11-12,WH-005,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1100,C004,SO-70336,12.50,13750.00
TXN-0008530,2025-11-12,WH-010,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-555,C009,SO-92160,12.50,6937.50
TXN-0008531,2025-11-12,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Adjustment,50,,ADJ-19364,6.50,325.00
TXN-0008532,2025-11-12,WH-003,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,1480,,PO-52024,7.80,11544.00
TXN-0008533,2025-11-12,WH-002,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1403,C002,SO-41375,4.20,5892.60
TXN-0008534,2025-11-12,WH-011,West,SKU-1006,Iced Tea - Peach,Beverages,Inbound,620,,PO-72314,4.25,2635.00
TXN-0008535,2025-11-12,WH-006,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-1485,C001,SO-33346,4.25,6311.25
TXN-0008536,2025-11-12,WH-005,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Adjustment,-15,,ADJ-78848,15.75,236.25
TXN-0008537,2025-11-12,WH-013,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-312,C003,SO-37673,7.50,2340.00
TXN-0008538,2025-11-12,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1434,,PO-32298,16.75,24019.50
TXN-0008539,2025-11-12,WH-001,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-610,C009,SO-52172,18.50,11285.00
TXN-0008540,2025-11-12,WH-012,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,2857,,PO-49899,9.75,27855.75
TXN-0008541,2025-11-12,WH-004,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Transfer,227,,TR-11564,7.80,1770.60
TXN-0008542,2025-11-12,WH-009,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1000,C009,SO-36883,12.50,12500.00
TXN-0008543,2025-11-12,WH-008,Quebec,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,1422,,PO-24628,11.25,15997.50
TXN-0008544,2025-11-12,WH-007,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-387,C007,SO-95131,16.75,6482.25
TXN-0008545,2025-11-12,WH-001,Atlantic,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,2941,,PO-37412,6.25,18381.25
TXN-0008546,2025-11-12,WH-008,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1379,C004,SO-19766,3.75,5171.25
TXN-0008547,2025-11-12,WH-008,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1325,C009,SO-83283,18.50,24512.50
TXN-0008548,2025-11-12,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Transfer,-224,,TR-68230,14.25,3192.00
TXN-0008549,2025-11-12,WH-011,West,SKU-1008,Coconut Water Organic,Beverages,Adjustment,6,,ADJ-40318,9.25,55.50
TXN-0008550,2025-11-12,WH-009,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,1355,,PO-68377,4.20,5691.00
TXN-0008551,2025-11-12,WH-001,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1591,,PO-61863,12.50,19887.50
TXN-0008552,2025-11-12,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Transfer,-340,,TR-67622,7.50,2550.00
TXN-0008553,2025-11-12,WH-008,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,1452,,PO-56671,4.50,6534.00
TXN-0008554,2025-11-12,WH-006,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Transfer,-235,,TR-44576,8.75,2056.25
TXN-0008555,2025-11-12,WH-009,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1009,,PO-77000,16.75,16900.75
TXN-0008556,2025-11-12,WH-001,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-466,C010,SO-95447,12.50,5825.00
TXN-0008557,2025-11-12,WH-012,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-759,C001,SO-27862,8.75,6641.25
TXN-0008558,2025-11-12,WH-012,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,2471,,PO-87536,18.50,45713.50
TXN-0008559,2025-11-12,WH-009,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1895,,PO-77560,14.25,27003.75
TXN-0008560,2025-11-12,WH-008,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1051,C002,SO-58640,16.75,17604.25
TXN-0008561,2025-11-12,WH-007,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1815,,PO-40783,14.25,25863.75
TXN-0008562,2025-11-12,WH-004,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,566,,PO-59981,16.75,9480.50
TXN-0008563,2025-11-12,WH-007,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-1110,C001,SO-94493,6.50,7215.00
TXN-0008564,2025-11-12,WH-011,West,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-577,C002,SO-23090,22.50,12982.50
TXN-0008565,2025-11-12,WH-010,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-291,C002,SO-87369,3.75,1091.25
TXN-0008566,2025-11-12,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-152,C010,SO-42099,8.25,1254.00
TXN-0008567,2025-11-12,WH-008,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-489,C005,SO-99807,4.25,2078.25
TXN-0008568,2025-11-12,WH-001,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1375,C002,SO-71146,8.75,12031.25
TXN-0008569,2025-11-12,WH-001,Atlantic,SKU-1024,Multivitamin Adult,Health & Wellness,Transfer,-252,,TR-13602,14.25,3591.00
TXN-0008570,2025-11-12,WH-007,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Transfer,-203,,TR-11909,4.20,852.60
TXN-0008571,2025-11-12,WH-005,Ontario,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-192,C008,SO-28858,12.50,2400.00
TXN-0008572,2025-11-12,WH-013,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-653,C008,SO-49134,4.20,2742.60
TXN-0008573,2025-11-12,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-652,C008,SO-41959,7.50,4890.00
TXN-0008574,2025-11-12,WH-003,Atlantic,SKU-1011,Body Lotion - Unscented,Personal Care,Transfer,131,,TR-53053,12.50,1637.50
TXN-0008575,2025-11-12,WH-003,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-149,C006,SO-38684,7.80,1162.20
TXN-0008576,2025-11-12,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-345,C003,SO-13175,10.25,3536.25
TXN-0008577,2025-11-12,WH-008,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,-118,,TR-91447,5.50,649.00
TXN-0008578,2025-11-12,WH-006,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1454,C010,SO-12974,9.75,14176.50
TXN-0008579,2025-11-12,WH-004,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-757,C001,SO-80400,8.25,6245.25
